Gender,Height,Weight,Eye_lash_length
Male,68.43957627,190.8156844,6.427731842
Male,68.25348675,179.2521557,4.540936167
Male,72.22673274,203.3901693,8.599204553
Male,70.8468214,196.30631,5.137580447
Male,68.78713427,187.9527997,15.31381483
Male,68.87477596,168.3590349,5.400689987
Male,66.7430038,170.6623324,11.26652195
Male,61.67540676,144.7630128,10.25233371
Male,63.33122659,138.1475931,7.547754195
Male,64.9149323,148.9069051,13.06600367
Male,72.96316116,204.1810963,13.62884995
Male,70.07429648,205.3879099,3.213168776
Male,66.01495833,169.0990384,6.071262292
Male,66.68375106,174.5713344,15.67669936
Male,62.40153352,144.545057,13.79119795
Male,69.58728008,194.4983558,6.242980898
Male,73.08489422,230.6787782,8.494230406
Male,70.64894078,193.5198549,14.55554014
Male,72.37206573,199.3762346,5.117465118
Male,69.26342881,178.3541245,4.029195591
Male,66.20571522,167.6296598,13.31759123
Male,64.60280743,149.9377126,15.75168363
Male,68.3685971,164.9033283,10.70738642
Male,68.89078389,192.4386869,10.92212686
Male,65.05530355,174.3557521,4.084156889
Male,71.53605608,207.1995594,16.66294457
Male,73.05977858,196.0591694,11.59828386
Male,65.33533475,154.1150561,13.97504031
Male,69.79845688,181.418074,13.33687107
Male,71.89871242,203.4587668,4.220078022
Male,69.89303775,194.5328192,8.87200264
Male,69.26029154,197.4117818,12.32905538
Male,68.57092912,192.6067167,16.35098432
Male,74.15306451,212.2763278,11.41179599
Male,67.50296648,189.0065686,3.628773739
Male,72.79348627,217.1632825,5.700279286
Male,68.90949129,184.6155357,10.28199196
Male,68.72052925,195.6701715,16.25328283
Male,68.31234188,169.7808397,14.7203753
Male,61.0744871,122.6801118,11.76566778
Male,69.57359157,165.7847424,4.50405223
Male,71.16501786,198.7115194,15.54769511
Male,71.76882246,182.0722418,13.04410265
Male,68.16192501,170.4761269,9.869465989
Male,64.89042521,157.2492892,3.259583948
Male,66.47328059,176.6005297,10.67975408
Male,67.17293183,165.0262845,13.5448468
Male,62.56214148,164.0519828,12.3704917
Male,70.04970229,176.5893792,5.314378396
Male,69.32618896,177.3635878,11.4675371
Male,65.60017843,146.3343794,8.49110299
Male,69.0775775,188.259135,9.83198685
Male,64.87257058,162.3102783,15.80529974
Male,70.70409374,202.9105993,14.85844152
Male,63.74472687,146.1592111,12.36626439
Male,66.10603795,170.2623061,8.47444111
Male,64.56436382,164.8884348,7.833949083
Male,71.99317364,188.5649778,7.024252657
Male,73.07565651,203.8092633,6.618506381
Male,66.03495575,160.1937638,7.74831524
Male,70.80320122,191.9477997,12.55789254
Male,65.20452194,177.0496586,6.05219241
Male,66.24281665,161.6803834,15.61398008
Male,65.99646426,183.4706797,8.093369121
Male,67.51676785,158.1133397,12.23194008
Male,66.30707054,162.5060369,5.122639602
Male,60.26910783,126.4556128,12.06423337
Male,68.69712366,171.14303,11.63960873
Male,66.73417092,181.4931577,3.295758226
Male,67.27329355,185.2850818,4.35344759
Male,66.56010463,164.9634337,6.119947721
Male,67.51636961,173.5200527,8.190997548
Male,69.14877531,182.7535702,10.13868681
Male,69.41611942,194.3347513,16.30201797
Male,71.61647581,208.3393116,8.626737687
Male,70.31094431,196.7497878,12.51003121
Male,68.39519172,197.7879404,12.98925736
Male,67.77763687,191.4982206,4.873956916
Male,70.48905264,174.0426095,13.76977873
Male,74.7069641,215.2255088,10.92848173
Male,67.11570303,187.0738839,14.61006029
Male,67.6194866,194.5188195,13.38794011
Male,69.07131434,193.4346648,12.94646724
Male,69.45866255,187.9108757,9.088963537
Male,65.51954144,178.2894592,10.9403415
Male,71.46296084,174.3473587,13.64639527
Male,67.42424017,176.4850905,8.308109087
Male,72.44884667,213.3595304,3.349874991
Male,72.08810651,192.8205005,15.21461625
Male,71.33131266,194.4010794,10.47254164
Male,69.27970323,173.2730115,9.928389552
Male,70.76876216,188.7110357,15.0836555
Male,65.40914689,143.4180133,10.99742836
Male,62.78899152,137.3241783,6.952889257
Male,68.27884184,183.4290565,14.83286062
Male,66.10890245,182.8753489,14.51453905
Male,69.05063819,191.5222749,13.19357742
Male,71.21207602,198.0455483,8.060471186
Male,67.59396229,173.8308701,14.7513359
Male,65.40907059,167.6290788,15.63625489
Male,71.27332641,209.1129982,3.359156534
Male,72.43261756,204.564479,14.19471412
Male,70.85779432,199.9663875,12.96267016
Male,70.17147875,192.3478359,8.240479826
Male,72.12278473,200.9071461,14.47916571
Male,70.04141692,201.5464245,14.58604878
Male,70.24665423,187.6556988,9.35428984
Male,69.44075394,184.4360029,3.611800726
Male,68.44834863,191.8245966,12.54442295
Male,72.68851411,194.2417376,12.91880664
Male,70.17117561,207.7765473,13.41915858
Male,73.43395339,218.6921,13.91837808
Male,69.89562407,200.1203609,6.756248699
Male,73.18107491,223.3975723,16.11172321
Male,68.41127477,184.1486543,11.17304755
Male,70.11697013,209.9759929,15.85595453
Male,68.5801273,196.419012,9.986902217
Male,64.57507562,160.165791,15.89528688
Male,64.91152102,159.1951056,8.506735861
Male,69.65496531,189.6098581,9.023175577
Male,69.58244383,199.2678611,7.581493617
Male,70.03506834,181.3247792,11.47134044
Male,67.17471476,178.6749378,9.460810769
Male,70.66233952,189.1397057,12.90255975
Male,68.00008113,181.146042,8.106396632
Male,69.13003825,179.0063335,16.03238556
Male,68.05002578,173.1962657,13.58400897
Male,66.7379274,193.7262785,6.67670253
Male,70.4417673,194.9017702,7.576735212
Male,69.39964952,189.9399079,7.840151096
Male,69.94763631,188.3149697,8.801664677
Male,68.74245754,188.7570372,6.357528373
Male,65.21912499,155.1375509,8.140199198
Male,67.50490126,171.9750392,9.679297582
Male,64.84516155,154.4411225,10.50630906
Male,69.10689826,191.1488079,12.09742731
Male,68.9574386,182.1925128,12.00984124
Male,65.55142428,175.8986269,3.581182001
Male,65.75248564,167.6670583,13.42377533
Male,67.56494159,156.1813399,16.35071391
Male,64.82807152,146.9545159,3.373381237
Male,66.18187867,156.4908907,11.3130174
Male,71.17286856,193.7200436,16.30059814
Male,70.48223089,215.4875718,15.89935864
Male,67.97905689,179.4158106,7.011515856
Male,72.30926487,203.2450302,8.34116291
Male,74.81405247,232.2093773,15.95529085
Male,74.01689711,207.7107569,3.790102032
Male,70.23648981,184.2776278,8.108072796
Male,68.52851255,172.5150389,10.6354769
Male,65.38609473,156.8657432,13.39993638
Male,67.29040435,185.857731,13.36213031
Male,65.89268577,175.2580721,9.741588105
Male,74.11788216,217.3541372,8.427613115
Male,68.48707761,193.726609,14.54260922
Male,71.45648743,179.4431862,7.741899243
Male,69.24444557,175.2328348,4.886049909
Male,65.49350879,170.810301,11.5087389
Male,66.81625534,176.830677,7.388988987
Male,71.79871867,205.8992639,4.923362038
Male,68.07462328,171.6955097,11.12279027
Male,70.21235163,185.7127596,12.99779258
Male,76.84267883,211.7241665,4.5902344
Male,63.72472687,165.9794173,4.394642929
Male,63.22282474,172.0248141,6.802642021
Male,67.17137404,158.3687632,14.64893092
Male,68.94972,181.7832593,4.468383212
Male,70.4157304,216.2149063,12.43772515
Male,70.09857714,176.67115,3.803252815
Male,68.22485977,186.1972499,6.012738253
Male,65.07178455,174.7051113,5.319637336
Male,64.6264021,135.8944622,14.19416013
Male,68.37453089,190.9202428,8.012362052
Male,65.75939892,164.0864114,11.79780105
Male,71.94848639,208.2044353,5.387625325
Male,66.70567332,173.9578558,11.26794405
Male,68.27902252,184.8139092,4.72860115
Male,72.97521006,218.5728016,4.878941471
Male,68.13127094,175.0176496,5.179149588
Male,68.60241271,186.965591,14.84393711
Male,65.52163299,159.936436,14.6869223
Male,71.42909695,205.7036291,10.06059486
Male,74.14110828,219.0517283,5.055356665
Male,65.59991303,165.2295227,11.84219709
Male,73.03580691,196.6550119,6.727895646
Male,71.05995586,189.3246707,13.35916717
Male,65.66112437,169.9587892,3.80492671
Male,69.56923538,182.8665632,4.074540028
Male,75.25945676,227.4371382,7.405049924
Male,71.91091158,204.0317413,14.26668205
Male,73.5416087,214.3432907,16.4516778
Male,65.38962908,178.4379493,3.215148824
Male,67.89477655,178.177298,13.9449589
Male,67.91967138,179.2458831,10.22916982
Male,66.65876334,183.1715278,4.220074222
Male,73.18176748,208.8391625,11.70282593
Male,70.12788739,192.0811314,7.020230792
Male,72.73178767,213.6839434,5.54705115
Male,68.96722477,175.5521238,3.798687741
Male,69.47507618,183.1248016,4.193012883
Male,62.18292852,152.7918283,15.2589079
Male,68.04853075,182.7558152,7.304470879
Male,65.59430176,171.224027,5.909652317
Male,70.33021348,185.5887401,6.668820189
Male,72.50441019,204.6271564,11.38940034
Male,71.15471676,190.8609752,11.59297426
Male,68.005429,194.7541892,9.246050278
Male,72.97945059,202.1767836,3.957331478
Male,67.71839337,182.3613965,15.42860378
Male,68.52223104,188.0533331,13.79158139
Male,66.35133111,171.6851696,16.45082705
Male,68.18009307,172.962111,3.768347101
Male,71.87871688,211.0412112,13.9208413
Male,71.7655592,200.8009211,6.526893336
Male,71.15352385,210.0484067,3.994784255
Male,66.0943193,175.6487627,8.803876382
Male,70.81587986,186.5978956,8.128814143
Male,71.3018407,206.1647183,16.00910414
Male,69.80629069,186.6735164,14.204849
Male,65.52238918,175.5713129,9.944828612
Male,68.55835352,191.0889397,5.134807161
Male,72.26741402,211.4644879,12.43668068
Male,63.58056583,142.1747596,7.22062797
Male,71.04475607,205.8433383,11.5100748
Male,65.67839007,163.1420518,11.83047733
Male,65.20734666,151.8756691,16.25379217
Male,64.83819361,142.7258712,3.439112529
Male,69.96481063,186.4515428,15.52003301
Male,67.37851835,170.0013479,15.58260194
Male,63.230812,164.5022351,3.501015935
Male,70.3753442,180.2983567,11.07450439
Male,71.60855972,193.0701422,4.825547633
Male,67.08755188,176.4172388,7.654038003
Male,63.9735571,160.0635017,10.1955603
Male,67.57547281,180.4195303,6.100346997
Male,65.19286221,185.3482108,7.540036512
Male,71.78199597,205.1692351,13.91808716
Male,72.10029956,206.2240269,4.40847051
Male,72.37219364,210.187294,8.649506142
Male,73.09928377,215.7091144,13.08492736
Male,69.91053458,181.5911787,11.0081562
Male,64.56082848,161.8897691,8.213980615
Male,70.34610444,197.6833194,12.02741273
Male,68.53897839,179.5714664,8.358070919
Male,67.78938051,186.1190374,13.7299977
Male,72.6291227,192.3289666,5.890229291
Male,67.19651912,179.2091948,6.111099423
Male,75.94686644,237.5676083,7.966743693
Male,63.95622575,152.6458481,9.288371154
Male,69.01265725,196.3225311,12.76583445
Male,64.96634668,172.5249689,3.628638135
Male,72.05532404,202.3346955,8.868534291
Male,66.97666791,193.8237781,9.814506149
Male,70.28008648,186.9222837,14.73046404
Male,67.19317134,179.7227431,3.511416903
Male,65.90308782,167.6166926,10.62031068
Male,73.69685922,232.7186777,14.36090063
Male,67.97467956,171.7254568,5.461848826
Male,65.62990179,179.995124,9.895153634
Male,65.82395075,163.5857985,7.271621835
Male,71.71587,190.9943108,9.504391507
Male,73.50426823,205.4730911,15.39531208
Male,64.03231884,147.3712842,13.70090478
Male,68.27990776,199.6028399,16.56183669
Male,74.33873882,220.3834481,4.944222045
Male,69.81151958,206.2855806,16.39164793
Male,71.41794564,209.2265666,12.38085549
Male,73.29150846,228.5587852,8.881434562
Male,72.08703157,205.3890558,4.879586896
Male,63.91454108,167.8423915,15.72476652
Male,72.24732475,193.5116952,5.937249147
Male,70.59702452,188.4506741,12.24229597
Male,70.86561611,214.9813939,8.750849417
Male,71.95838771,198.4041765,13.9733779
Male,68.15370179,178.1658017,7.927735625
Male,68.9295424,189.5834255,7.285539938
Male,66.29919303,180.2012661,13.25149805
Male,65.27353936,149.9346064,9.38679143
Male,68.4840293,180.8962866,6.829678109
Male,65.64153589,170.1006473,13.4605775
Male,68.86875033,178.8188277,11.31010752
Male,68.45942981,181.3633972,5.71483414
Male,69.32130537,194.3300031,3.836559745
Male,70.46431845,203.2584802,12.35440296
Male,72.66524188,219.0951656,16.83987513
Male,69.33966738,181.904824,7.064326581
Male,68.5689594,185.9758251,4.996012214
Male,71.61782407,201.679352,8.971768253
Male,68.9039419,175.4450634,16.06229864
Male,72.6645041,188.3951823,5.575988425
Male,71.38031123,217.3684879,8.755184601
Male,70.28116225,211.5794961,11.67690994
Male,70.71040603,197.0608841,6.049139394
Male,68.52125026,186.7188019,11.68207666
Male,61.74065772,140.0099786,8.243778333
Male,68.77246399,187.5508307,15.05909514
Male,73.56863634,205.35946,3.23366628
Male,66.5597304,179.2165702,9.812851253
Male,70.30977776,208.4964966,3.413071391
Male,72.56422057,211.7664268,5.133795046
Male,73.68980797,228.4488269,16.07749818
Male,68.14164184,170.7999514,8.935727392
Male,68.45706108,186.2085658,12.8086735
Male,73.83892928,229.3395116,14.39282076
Male,66.66789351,176.8826374,11.36457051
Male,74.40065811,240.9422666,4.931523717
Male,67.76651316,172.6695664,11.55387698
Male,64.06949227,155.3447978,15.45647818
Male,66.63511494,170.3722156,7.335030018
Male,69.3803027,194.7495235,3.978145367
Male,70.00198015,190.0880629,13.21282217
Male,74.59473633,227.116582,13.84599548
Male,68.46138309,175.6246198,6.14135826
Male,69.58169997,187.0287475,7.400947966
Male,67.04770187,183.0630581,6.380817511
Male,71.22342339,194.9414068,3.771130493
Male,67.0735038,167.2849042,5.599669411
Male,73.11969322,208.5784763,7.718986857
Male,66.46344464,169.9651516,3.274737335
Male,67.78633303,164.336269,6.192597918
Male,70.34949975,195.9714769,7.972539668
Male,71.1257544,205.6360496,3.895458682
Male,72.29758383,212.058247,7.146646187
Male,68.95533491,193.8284447,7.184095799
Male,67.14350957,165.1439238,8.39614642
Male,69.9667996,189.8386177,3.556665605
Male,68.57268425,189.1265817,6.615618119
Male,68.09296485,169.936601,10.258039
Male,75.88543313,224.133192,8.673259675
Male,71.99164339,211.0191128,11.33577761
Male,68.45675437,185.5340211,7.86409043
Male,72.46702493,208.2945887,6.314571551
Male,67.73714618,166.3523353,16.11731702
Male,70.03482109,174.3248392,10.98665709
Male,72.19290998,216.1964831,6.321947716
Male,69.59294259,187.8630711,12.12896504
Male,71.05091844,200.7345781,15.32729498
Male,70.80955947,181.5636902,16.87129692
Male,68.06191397,189.3688237,12.07969888
Male,73.39098706,203.5134146,6.596706126
Male,75.34158414,218.5330155,12.65535936
Male,72.25270472,205.234403,7.660267952
Male,66.17587032,176.4793431,3.99805931
Male,61.67848102,156.4454748,5.415040513
Male,71.89221787,199.8296986,16.58212691
Male,62.4768027,148.9142878,8.849748906
Male,67.96640648,186.6065519,15.10023077
Male,69.69340801,201.481472,4.787333569
Male,62.94868151,150.6709379,10.54021128
Male,71.35947191,197.4726556,11.80643752
Male,67.3323783,187.7085661,9.830263139
Male,67.77967032,192.1997882,5.608492701
Male,69.16140409,175.2969694,3.541296362
Male,68.8632082,201.7955042,11.99360613
Male,67.07585192,203.4936873,10.60741881
Male,67.30338623,187.3466372,11.82011084
Male,67.52463932,174.3997304,5.234662534
Male,68.56837467,179.7959681,6.356865437
Male,71.56651734,198.0267851,6.412758309
Male,73.22911602,210.5459695,12.05077577
Male,69.43986047,169.4965109,12.8530129
Male,71.62309757,220.3371555,8.146044084
Male,65.76851763,171.4052256,6.746946959
Male,72.74454456,208.3815392,4.711248803
Male,67.23126085,178.0730551,15.49022428
Male,70.87782625,192.3495218,9.22909258
Male,69.96281114,189.0227457,15.19302658
Male,65.87234985,178.2166779,16.60931694
Male,70.85919069,184.4932506,8.407916628
Male,71.59492645,197.8870628,10.91797077
Male,70.05099011,184.8335198,4.84190475
Male,67.50006718,175.8798044,10.45971741
Male,65.14868762,140.5127924,3.573570372
Male,69.02297414,187.5686902,14.44103303
Male,70.82191668,184.4476667,10.20346695
Male,70.85934683,190.7991898,8.354634669
Male,68.05445,177.0319067,8.033002218
Male,69.83697663,186.2839251,7.168802138
Male,63.49209925,160.490301,16.91735982
Male,66.63140176,164.0591567,15.7737789
Male,70.88466566,191.8880429,8.920299117
Male,67.35659794,181.3729706,7.931554673
Male,70.44071308,225.7975247,8.478900414
Male,69.42761166,196.2496978,10.44382846
Male,68.84511687,187.0278285,7.607272411
Male,71.32989784,196.6198197,15.25850849
Male,75.28284701,219.1132095,7.198682607
Male,68.31418833,174.2434883,12.83668151
Male,66.77872373,158.7158702,5.658177792
Male,70.56945509,185.9639951,12.49289296
Male,66.99116742,159.7616564,15.75622093
Male,67.60806653,178.8862048,14.55013168
Male,72.77820977,201.1850848,4.338924884
Male,72.35824904,175.1655077,14.52758515
Male,70.6399789,189.80977,14.96219996
Male,68.56217931,190.3654723,8.124654721
Male,68.13842635,192.570363,12.4814159
Male,63.39315884,136.6726435,15.95161731
Male,63.67128785,161.5786407,4.348601339
Male,69.57803008,195.322675,12.86992997
Male,69.10198331,194.581051,15.99733566
Male,70.96336883,178.5511913,3.994023636
Male,70.35969056,196.1380275,14.21509723
Male,69.24464038,179.3664566,7.417672389
Male,68.93206938,187.6266091,12.62910133
Male,72.42276135,204.7061013,4.159942149
Male,68.43411936,194.6070531,10.77491143
Male,71.59583216,196.6725565,3.148667087
Male,72.9702825,200.5107262,16.28931641
Male,68.72182448,186.4254196,8.556134199
Male,70.59742018,200.3725775,7.903568028
Male,70.54400785,209.7067299,15.0535679
Male,61.13647544,125.8270219,3.30728057
Male,70.8193038,204.5806985,7.195561143
Male,67.83798573,192.3687772,12.15086126
Male,72.35477176,224.6036548,10.91289732
Male,70.08775314,198.7021759,3.891798436
Male,65.51390658,162.7298484,13.91157701
Male,69.36822131,187.3334814,5.977819456
Male,70.43473903,188.7584321,12.32074474
Male,69.16318774,200.6062376,9.364691515
Male,69.08244535,194.2800659,12.19838477
Male,65.62500563,188.3185876,3.862125063
Male,70.25426107,176.0486441,16.27744348
Male,74.26187679,218.5083389,11.96057033
Male,73.42797007,223.1906998,16.73368062
Male,68.95308194,180.4822588,14.9133932
Male,69.30950273,191.4150254,4.200253983
Male,71.96959796,210.4940033,12.78472931
Male,69.26367868,196.3757818,3.803552055
Male,69.32222398,206.0778851,6.431442497
Male,64.57101734,167.4441401,13.48642712
Male,69.60588259,187.5319002,4.651995523
Male,71.97789626,203.0764788,8.053750621
Male,71.38257685,205.5457947,10.62583503
Male,68.91425443,186.7145678,8.176650941
Male,70.64713915,207.5564082,10.97579614
Male,71.59068401,201.6114938,5.813381661
Male,71.86062465,202.9068593,5.441109274
Male,64.14969589,153.8813772,13.95281104
Male,68.08254615,162.5104693,12.9700133
Male,71.18791145,192.9692761,7.524090492
Male,68.26001881,186.3045996,10.76875375
Male,68.15546647,179.2535701,10.47435733
Male,66.27025725,159.0089916,7.103693489
Male,64.76225938,177.2248263,9.694287021
Male,64.59445871,161.6361003,11.45454455
Male,67.40595053,158.7536285,6.286871485
Male,72.11775736,184.6835273,9.781936102
Male,68.14398254,167.2945421,11.02440836
Male,69.55204142,186.9023127,15.04233469
Male,71.80366854,196.2062567,4.651784605
Male,68.07178728,172.7062583,6.295649907
Male,68.50305566,205.8912338,3.892841724
Male,69.24164203,192.100036,3.986495835
Male,62.80721218,139.3105709,7.706264999
Male,63.78640194,169.0727355,4.045835955
Male,71.4586641,189.1761747,10.6189796
Male,70.35852191,201.6018122,6.389708535
Male,70.43922148,194.0961313,12.04417635
Male,68.38438688,168.1535612,6.261001536
Male,70.94947253,185.97165,11.70011433
Male,71.10557757,206.4936129,15.50599479
Male,70.13526573,186.1084084,4.496179616
Male,60.9357397,140.1517157,16.47505133
Male,71.7023898,199.9461546,5.547354727
Male,71.15953593,197.2586623,6.233949392
Male,71.12708285,207.5751785,7.98759191
Male,70.45158502,182.8562129,7.100666485
Male,72.36335432,216.0565032,15.85548242
Male,67.90676328,167.7261923,11.1969529
Male,67.72493598,180.0518562,9.430174436
Male,71.77420598,190.408985,5.401294388
Male,72.79672984,196.5041361,5.402538717
Male,70.4036733,188.5944082,14.12609782
Male,73.14317771,217.2382251,6.398936379
Male,70.4389286,197.1775885,12.82598907
Male,68.52204945,176.7073551,7.188489046
Male,62.4947331,144.4617234,13.11485016
Male,69.32588186,218.906557,6.150695613
Male,71.91830192,203.846582,3.149144665
Male,72.06318034,205.9416398,11.64784812
Male,72.70722408,204.3651038,11.91856037
Male,67.89481224,178.3272355,13.70374828
Male,69.89315067,200.1206742,10.97165275
Male,68.31918688,173.7771864,8.790910633
Male,71.70421757,202.9951328,13.67723971
Male,65.54030251,145.9135449,16.3742004
Male,64.82150387,166.1296141,9.135040626
Male,68.69037325,200.3073145,14.45768601
Male,75.42716052,222.1839669,13.42539778
Male,70.59372691,217.6441493,16.37376741
Male,71.00674868,195.2304029,5.919241884
Male,67.36349029,178.1738332,7.174352669
Male,67.16702152,186.354916,8.264784319
Male,72.58802109,204.3431869,15.81850645
Male,67.71981426,171.7319275,11.88629284
Male,71.77374399,200.1298194,5.034940133
Male,60.93623604,152.3493799,8.62376728
Male,68.27549144,181.4544623,10.56906348
Male,68.65021796,176.0300672,13.93788799
Male,67.83760801,185.7338021,11.31884692
Male,72.39194804,206.6727082,13.36744428
Male,69.35749107,187.40143,6.52999896
Male,69.50818174,200.2424787,11.25338773
Male,66.97028641,180.6366889,13.28737949
Male,68.05883702,187.7790754,16.14360837
Male,73.84752958,205.4793679,15.33319511
Male,70.42847374,199.1441775,12.10704023
Male,68.3606064,187.9232913,5.05746809
Male,75.15687858,250.3171507,8.454935787
Male,66.11876309,184.1305417,3.150727795
Male,67.77378647,187.1636686,10.50644287
Male,60.26719012,132.9481789,13.9497124
Male,70.7796703,193.7599323,3.655198281
Male,65.11934931,165.8390452,6.740701113
Male,66.21466375,180.5753341,4.033878653
Male,69.0173776,191.8136736,3.52795731
Male,67.14452992,185.7878654,8.461350074
Male,69.47615015,209.1775806,10.06786391
Male,69.74159588,183.6769019,14.99746519
Male,68.30453594,203.2306515,16.83139689
Male,71.05255895,191.0077617,10.90521461
Male,67.96293514,190.9647655,4.935926798
Male,65.77565831,170.2199475,10.79319465
Male,70.54598058,195.1792696,15.56383806
Male,68.85485671,196.7192842,14.38847455
Male,67.61638297,165.9559529,5.67734208
Male,63.76404949,157.5119383,5.473883548
Male,69.71713796,201.4713307,9.502858841
Male,69.55905319,188.2412257,7.94426587
Male,70.00897326,184.0617957,4.571676281
Male,68.1110971,163.700812,13.83678811
Male,72.09346812,207.1301089,16.2234411
Male,73.07534485,211.1148097,4.700314736
Male,73.9036702,206.6412168,4.083212401
Male,67.00355583,171.5365546,6.65521618
Male,65.73888272,166.6227324,16.13437932
Male,63.86155376,157.4131471,15.27120976
Male,67.78265811,189.9096712,9.962973283
Male,68.03290834,182.74196,4.537132946
Male,66.52826617,164.7249349,13.14920849
Male,69.35797636,200.9419157,12.32698519
Male,65.87693778,174.3012473,10.63327628
Male,68.35987406,194.466166,3.556440401
Male,75.53722116,212.0087426,6.316119643
Male,67.80204383,187.2898022,8.438912534
Male,67.86431223,175.6027079,11.42056612
Male,66.49982259,162.6243273,5.534393335
Male,64.95081171,162.9002409,3.408490514
Male,69.35342667,180.5205798,9.937649723
Male,67.94278509,185.0096096,14.80892752
Male,67.44865627,170.5057487,13.6728695
Male,69.63973762,190.251042,14.43902853
Male,72.44521272,209.3234214,3.127266269
Male,67.45989887,182.6293478,11.68307198
Male,69.94810278,196.4737536,12.94063189
Male,71.67929496,215.8751493,4.047590449
Male,64.98809012,169.4096452,7.04509355
Male,60.21701856,146.9566461,16.8298064
Male,71.41433682,192.5735455,3.407796339
Male,68.9146226,202.7377144,11.10251043
Male,73.60910652,211.4604798,4.310951742
Male,68.6895151,180.932596,16.65628322
Male,74.31989027,210.0417032,16.3719549
Male,67.35201875,174.6299947,13.80071623
Male,68.36285847,189.2039245,5.741013073
Male,69.68364342,188.1521677,5.707091418
Male,68.84301209,153.4680504,4.248449854
Male,66.55028818,179.0972488,7.058756031
Male,68.99207862,186.0256649,11.91146125
Male,67.3185455,178.0783604,9.495261187
Male,64.96117997,164.2954408,15.788255
Male,71.36359491,212.5948655,4.221245152
Male,68.74838823,174.654961,3.878389206
Male,69.91509254,196.4295427,11.46267707
Male,73.97251066,216.8597562,7.216350559
Male,69.06808803,183.5816586,6.799942408
Male,68.74698552,195.1162435,16.04047353
Male,67.97172099,166.31193,8.794751468
Male,65.80601499,178.9724812,3.272961634
Male,64.57971744,156.9173142,7.44285521
Male,70.46230271,191.9207273,7.974249102
Male,71.33055367,198.4232792,16.63939085
Male,70.96852756,183.1967135,13.88540081
Male,65.23963503,158.6197611,7.785953353
Male,69.50122288,186.5955147,10.32128273
Male,70.19241426,198.1411753,11.20313033
Male,68.4994407,184.6606371,10.24281987
Male,69.19182443,166.2532759,6.366706347
Male,70.56336105,189.7029699,12.39743163
Male,69.4264827,199.3398571,9.77194432
Male,69.77787507,191.4978986,9.264642747
Male,67.47116994,181.5529917,11.51557151
Male,64.43456675,166.6695699,8.04604121
Male,66.90026045,192.0156786,4.184145487
Male,70.15002037,200.1477049,10.48623276
Male,66.68703847,170.7122297,4.801264391
Male,61.61112054,136.668509,3.329950905
Male,68.16331517,194.1779795,12.8866851
Male,69.219568,218.3144513,13.86788952
Male,70.06592968,195.8570133,10.68622052
Male,69.88345085,181.674739,7.005305011
Male,69.03382367,180.8044498,12.36430929
Male,70.71743938,205.5496716,9.646850254
Male,69.08270299,183.4055261,7.566770449
Male,68.41336612,184.0102671,14.47848887
Male,70.10224621,191.9956928,5.196965591
Male,72.19723016,193.7909946,10.90183365
Male,71.63697357,200.7132709,15.73685769
Male,68.64741231,178.4039696,3.923644084
Male,66.37841132,163.7837028,10.08391634
Male,69.07217688,207.0181045,3.223981245
Male,68.85868023,185.5401186,7.515034662
Male,72.2895961,213.8966895,15.00029461
Male,65.4897624,172.4670879,16.64890926
Male,70.63945057,210.7982626,12.01207677
Male,71.95918775,209.78398,3.715075931
Male,71.05324896,215.258776,7.241065828
Male,69.78016415,191.9591286,12.26751375
Male,69.4312592,200.2184902,9.090181561
Male,72.31126088,199.75143,11.79926972
Male,65.80991193,191.5634948,14.09438467
Male,65.91497066,167.7226288,11.3199654
Male,70.64519081,204.8682907,6.100773358
Male,65.23410167,167.3729801,8.882968185
Male,70.1969204,214.0044377,15.31475064
Male,64.0683621,147.1971904,11.42150625
Male,66.81925072,178.1690905,8.907485721
Male,74.11230421,240.8517285,9.442321029
Male,69.00153742,211.1248252,12.6243345
Male,69.99666269,196.507741,10.22933775
Male,67.46777075,170.4843974,14.59559533
Male,74.44660762,213.701377,10.13574538
Male,70.11909775,180.2437089,7.952221376
Male,68.78631637,179.9376959,4.635878825
Male,67.72724957,178.3005128,14.69162469
Male,70.83987238,201.3907634,12.38759681
Male,70.33271525,190.4098292,11.00074292
Male,69.47740992,191.7638521,6.996812715
Male,70.96726656,194.1978123,9.609507752
Male,64.14422174,159.6337403,15.48271954
Male,70.66469951,201.8027886,8.806743919
Male,69.49152342,185.6835857,13.5404984
Male,68.48916396,182.3314872,13.24995306
Male,66.93373779,177.6034457,12.15037782
Male,66.85719376,180.3443354,8.625639987
Male,69.86143908,183.8137983,15.18690935
Male,66.6952964,157.7281142,12.42092831
Male,70.56722389,205.2812962,5.489195095
Male,64.3285802,163.9772379,12.53402808
Male,64.99140451,144.5510438,16.14190779
Male,68.12899058,177.8973362,3.779485443
Male,71.95468013,207.6930891,4.581789224
Male,68.73324896,184.5100232,4.169149944
Male,70.96204204,188.7309428,16.70074015
Male,70.8995167,193.4541646,7.976110515
Male,71.83446614,208.6932356,11.14975852
Male,65.7129823,162.2912152,7.201383009
Male,68.49131172,193.458537,13.79705801
Male,70.1203784,182.4174166,11.76613533
Male,66.8672457,166.3981217,9.620683491
Male,72.4456338,202.993331,6.92450137
Male,70.89388978,194.6871008,14.70925942
Male,68.30937446,171.3054651,8.681707088
Male,71.59478298,201.2606294,11.26644415
Male,68.87917946,192.3450524,10.1806785
Male,69.35331975,194.4505572,12.32391747
Male,70.03715822,199.4991242,9.769018885
